Id	Satisfaction (1-5)
2994	5
2995	2
2996	5
2997	1
2998	3
2999	3
3000	3
3001	1
3002	1
3003	4
3004	2
3005	4
3006	2
3007	1
3008	5
3009	3
3010	1
3011	4
3012	4
3013	1
3014	3
3015	2
3016	1
3017	1
3018	5
3019	1
3020	4
3021	3
3022	1
3023	3
3024	4
3025	2
3026	5
3027	2
3028	3
3029	4
3030	5
3031	3
3032	5
3033	5
3034	1
3035	2
3036	1
3037	1
3038	4
3039	2
3040	3
3041	4
3042	5
3043	4
3044	2
3045	4
3046	4
3047	3
3048	1
3049	3
3050	5
3051	4
3052	3
3053	3
3054	4
3055	4
3056	3
3057	1
3058	1
3059	1
3060	1
3061	5
3062	2
3063	2
3064	2
3065	2
3066	4
3067	2
3068	5
3069	4
3070	5
3071	5
3072	4
3073	3
3074	5
3075	4
3076	5
3077	2
3078	2
3079	5
3080	1
3081	4
3082	5
3083	2
3084	5
3085	4
3086	5
3087	1
3088	5
3089	4
3090	1
3091	4
3092	1
3093	3
3094	2
3095	3
3096	3
3097	3
3098	1
3099	4
3100	1
3101	2
3102	5
3103	5
3104	2
3105	5
3106	2
3107	2
3108	2
3109	3
3110	1
3111	4
3112	1
3113	1
3114	5
3115	4
3116	3
3117	1
3118	3
3119	3
3120	4
3121	2
3122	1
3123	2
3124	5
3125	3
3126	2
3127	5
3128	4
3129	2
3130	3
3131	1
3132	1
3133	3
3134	4
3135	5
3136	4
3137	2
3138	5
3139	1
3140	4
3141	5
3142	1
3143	2
3144	2
3145	4
3146	2
3147	5
3148	1
3149	5
3150	4
3151	1
3152	1
3153	4
3154	1
3155	3
3156	2
3157	1
3158	3
3159	5
3160	1
3161	1
3162	5
3163	2
3164	2
3165	3
3166	3
3167	2
3168	5
3169	1
3170	1
3171	4
3172	4
3173	5
3174	4
3175	2
3176	1
3177	4
3178	2
3179	5
3180	3
3181	3
3182	4
3183	2
3184	5
3185	3
3186	5
3187	5
3188	2
3189	1
3190	3
3191	3
3192	2
3193	5
3194	4
3195	2
3196	1
3197	3
3198	2
3199	2
3200	2
3201	5
3202	3
3203	4
3204	1
3205	3
3206	1
3207	1
3208	3
3209	5
3210	2
3211	4
3212	2
3213	4
3214	2
3215	1
3216	3
3217	5
3218	5
3219	3
3220	2
3221	1
3222	1
3223	2
3224	4
3225	4
3226	2
3227	3
3228	3
3229	1
3230	1
3231	1
3232	2
3233	2
3234	5
3235	1
3236	1
3237	3
3238	3
3239	4
3240	1
3241	4
3242	1
3243	5
3244	2
3245	1
3246	5
3247	4
3248	1
3249	3
3250	1
3251	3
3252	4
3253	1
3254	4
3255	2
3256	4
3257	1
3258	3
3259	5
3260	4
3261	5
3262	4
3263	1
3264	5
3265	4
3266	4
3267	5
3268	4
3269	5
3270	1
3271	1
3272	5
3273	2
3274	2
3275	2
3276	3
3277	1
3278	1
3279	3
3280	1
3281	4
3282	5
3283	5
3284	4
3285	3
3286	3
3287	4
3288	3
3289	5
3290	3
3291	5
3292	2
3293	4
3294	3
3295	2
3296	3
3297	1
3298	5
3299	1
3300	3
3301	1
3302	1
3303	2
3304	5
3305	2
3306	4
3307	4
3308	4
3309	2
3310	4
3311	3
3312	5
3313	3
3314	3
3315	5
3316	5
3317	4
3318	3
3319	5
3320	5
3321	1
3322	2
3323	5
3324	2
3325	3
3326	1
3327	5
3328	2
3329	5
3330	5
3331	3
3332	2
3333	5
3334	4
3335	1
3336	5
3337	3
3338	1
3339	3
3340	3
3341	5
3342	1
3343	5
3344	1
3345	3
3346	2
3347	2
3348	1
3349	2
3350	1
3351	5
3352	5
3353	5
3354	1
3355	1
3356	4
3357	2
3358	2
3359	3
3360	1
3361	1
3362	2
3363	1
3364	4
3365	5
3366	3
3367	5
3368	4
3369	2
3370	4
3371	5
3372	5
3373	5
3374	1
3375	2
3376	2
3377	3
3378	5
3379	2
3380	4
3381	2
3382	4
3383	4
3384	4
3385	5
3386	4
3387	1
3388	2
3389	4
3390	3
3391	2
3392	4
3393	2
3394	3
3395	5
3396	4
3397	3
3398	4
3399	4
3400	4
3401	5
3402	2
3403	1
3404	1
3405	2
3406	2
3407	1
3408	4
3409	3
3410	3
3411	5
3412	5
3413	3
3414	2
3415	4
3416	2
3417	3
3418	5
3419	2
3420	2
3421	2
3422	2
3423	5
3424	5
3425	1
3426	3
3427	4
3428	4
3429	1
3430	3
3431	2
3432	1
3433	2
3434	5
3435	3
3436	4
3437	5
3438	5
3439	5
3440	5
3441	5
3442	4
3443	1
3444	3
3445	4
3446	2
3447	2
3448	3
3449	4
3450	4
3451	1
3452	1
3453	1
3454	4
3455	4
3456	3
3457	3
3458	3
3459	2
3460	3
3461	5
3462	2
3463	3
3464	2
3465	1
3466	4
3467	5
3468	2
3469	3
3470	5
3471	2
3472	2
3473	4
3474	1
3475	2
3476	3
3477	4
3478	4
3479	4
3480	5
3481	3
3482	3
3483	4
3484	1
3485	3
3486	3
3487	4
3488	5
3489	1
3490	1
3491	1
3492	3
3493	5
3494	3
3495	4
3496	5
3497	3
3498	4
3499	4
3500	5
3501	1
3502	1
3503	2
3504	4
3505	4
3506	1
3507	1
3508	4
3509	5
3510	3
3511	1
3512	3
3513	1
3514	1
3515	2
3516	1
3517	3
3518	2
3519	2
3520	4
3521	2
3522	2
3523	3
3524	5
3525	3
3526	5
3527	3
3528	2
3529	1
3530	2
3531	3
3532	4
3533	4
3534	3
3535	1
3536	4
3537	1
3538	1
3539	3
3540	5
3541	1
3542	4
3543	5
3544	1
3545	5
3546	5
3547	4
3548	5
3549	2
3550	4
3551	2
3552	4
3553	2
3554	2
3555	1
3556	4
3557	5
3558	2
3559	5
3560	4
3561	5
3562	4
3563	4
3564	2
3565	3
3566	2
3567	2
3568	5
3569	2
3570	2
3571	4
3572	3
3573	3
3574	2
3575	1
3576	1
3577	5
3578	3
3579	2
3580	3
3581	2
3582	5
3583	5
3584	4
3585	3
3586	4
3587	5
3588	2
3589	2
3590	3
3591	1
3592	2
3593	4
3594	5
3595	2
3596	4
3597	5
3598	4
3599	5
3600	3
3601	5
3602	5
3603	1
3604	1
3605	1
3606	1
3607	4
3608	1
3609	3
3610	1
3611	2
3612	2
3613	2
3614	3
3615	3
3616	1
3617	2
3618	1
3619	3
3620	1
3621	4
3622	3
3623	1
3624	3
3625	2
3626	5
3627	4
3628	5
3629	4
3630	4
3631	4
3632	2
3633	1
3634	5
3635	3
3636	2
3637	1
3638	4
3639	1
3640	3
3641	1
3642	1
3643	1
3644	2
3645	5
3646	4
3647	3
3648	4
3649	2
3650	5
3651	3
3652	2
3653	3
3654	2
3655	1
3656	3
3657	5
3658	3
3659	1
3660	2
3661	3
3662	4
3663	3
3664	3
3665	5
3666	5
3667	2
3668	5
3669	1
3670	4
3671	2
3672	2
3673	3
3674	3
3675	1
3676	3
3677	3
3678	3
3679	4
3680	4
3681	1
3682	4
3683	5
3684	3
3685	2
3686	5
3687	1
3688	2
3689	4
3690	5
3691	2
3692	5
3693	2
3694	2
3695	5
3696	5
3697	1
3698	2
3699	5
3700	1
3701	5
3702	3
3703	4
3704	4
3705	4
3706	3
3707	1
3708	1
3709	2
3710	2
3711	4
3712	3
3713	1
3714	5
3715	2
3716	4
3717	3
3718	4
3719	4
3720	4
3721	4
3722	2
3723	2
3724	1
3725	1
3726	4
3727	2
3728	1
3729	5
3730	5
3731	2
3732	2
3733	3
3734	3
3735	4
3736	2
3737	2
3738	5
3739	5
3740	1
3741	5
3742	4
3743	5
3744	1
3745	5
3746	4
3747	4
3748	2
3749	4
3750	3
3751	2
3752	4
3753	2
3754	3
3755	2
3756	3
3757	5
3758	2
3759	1
3760	5
3761	5
3762	1
3763	2
3764	2
3765	2
3766	2
3767	5
3768	2
3769	4
3770	4
3771	3
3772	4
3773	1
3774	5
3775	3
3776	1
3777	4
3778	3
3779	4
3780	4
3781	2
3782	4
3783	3
3784	5
3785	2
3786	4
3787	4
3788	1
3789	3
3790	5
3791	1
3792	4
3793	3
3794	4
3795	3
3796	3
3797	2
3798	3
3799	1
3800	4
3801	4
3802	4
3803	4
3804	3
3805	2
3806	5
3807	5
3808	2
3809	2
3810	4
3811	4
3812	4
3813	2
3814	1
3815	3
3816	1
3817	1
3818	4
3819	2
3820	3
3821	1
3822	3
3823	2
3824	1
3825	2
3826	5
3827	2
3828	3
3829	3
3830	4
3831	2
3832	5
3833	1
3834	2
3835	5
3836	4
3837	4
3838	5
3839	5
3840	5
3841	3
3842	3
3843	3
3844	4
3845	3
3846	4
3847	1
3848	4
3849	2
3850	4
3851	3
3852	3
3853	3
3854	3
3855	4
3856	5
3857	4
3858	5
3859	5
3860	2
3861	4
3862	5
3863	1
3864	2
3865	2
3866	3
3867	2
3868	2
3869	2
3870	3
3871	4
3872	5
3873	4
3874	5
3875	1
3876	2
3877	2
3878	5
3879	1
3880	2
3881	2
3882	1
3883	5
3884	2
3885	4
3886	4
3887	5
3888	4
3889	4
3890	3
3891	4
3892	5
3893	3
3894	5
3895	5
3896	3
3897	5
3898	5
3899	1
3900	2
3901	2
3902	5
3903	3
3904	1
3905	3
3906	1
3907	5
3908	4
3909	3
3910	3
3911	2
3912	1
3913	5
3914	4
3915	5
3916	1
3917	4
3918	2
3919	4
3920	2
3921	3
3922	3
3923	4
3924	4
3925	2
3926	4
3927	2
3928	2
3929	5
3930	2
3931	1
3932	5
3933	3
3934	5
3935	3
3936	1
3937	5
3938	1
3939	5
3940	5
3941	4
3942	1
3943	3
3944	2
3945	4
3946	2
3947	2
3948	4
3949	4
3950	4
3951	5
3952	2
3953	2
3954	5
3955	4
3956	1
3957	5
3958	5
3959	4
3960	4
3961	2
3962	5
3963	1
3964	3
3965	1
3966	5
3967	5
3968	5
3969	3
3970	4
3971	2
3972	2
3973	2
3974	1
3975	1
3976	3
3977	2
3978	1
3979	2
3980	5
3981	1
3982	3
3983	3
3984	2
3985	1
3986	2
3987	4
3988	2
3989	2
3990	4
3991	1
3992	4
3993	1
3994	5
3995	1
3996	1
3997	3
3998	4
3999	5
4000	2
4001	2
4002	3
4003	2
4004	1
4005	2
4006	5
4007	4
4008	4
4009	4
4010	4
4011	5
4012	4
4013	5
4014	1
4015	2
4016	3
4017	1
4018	5
4019	4
4020	2
4021	3
4022	1
4023	5
4024	2
4025	2
4026	3
4027	5
4028	5
4029	4
4030	4
4031	4
4032	1
4033	3
4034	1
4035	5
4036	3
4037	1
4038	2
4039	5
4040	3
4041	1
4042	3
4043	3
4044	3
4045	5
4046	3
4047	2
4048	1
4049	1
4050	1
4051	3
4052	1
4053	2
4054	5
4055	3
4056	1
4057	1
4058	1
4059	2
4060	2
4061	2
4062	2
4063	2
4064	1
4065	1
4066	5
4067	3
4068	1
4069	3
4070	3
4071	4
4072	4
4073	2
4074	5
4075	3
4076	3
4077	1
4078	2
4079	5
4080	4
4081	3
4082	3
4083	2
4084	1
4085	1
4086	4
4087	3
4088	1
4089	4
4090	3
4091	5
4092	4
4093	5
4094	2
4095	5
4096	2
4097	5
4098	5
4099	2
4100	5
4101	4
4102	5
4103	3
4104	5
4105	4
4106	1
4107	1
4108	4
4109	4
4110	2
4111	5
4112	5
4113	4
4114	1
4115	3
4116	5
4117	3
4118	2
4119	1
4120	5
4121	4
4122	2
4123	4
4124	5
4125	5
4126	3
4127	2
4128	4
4129	1
4130	2
4131	4
4132	3
4133	2
4134	4
4135	5
4136	1
4137	4
4138	3
4139	1
4140	4
4141	2
4142	1
4143	5
4144	4
4145	4
4146	5
4147	3
4148	2
4149	4
4150	3
4151	5
4152	2
4153	4
4154	2
4155	1
4156	1
4157	5
4158	1
4159	2
4160	3
4161	3
4162	3
4163	1
4164	3
4165	3
4166	2
4167	3
4168	4
4169	4
4170	5
4171	4
4172	2
4173	2
4174	3
4175	3
4176	3
4177	3
4178	2
4179	2
4180	2
4181	2
4182	4
4183	2
4184	1
4185	3
4186	2
4187	3
4188	5
4189	5
4190	3
4191	4
4192	3
4193	4
4194	4
4195	5
4196	1
4197	3
4198	2
4199	2
4200	3
4201	1
4202	1
4203	3
4204	3
4205	2
4206	5
4207	2
4208	3
4209	4
4210	4
4211	3
4212	4
4213	5
4214	2
4215	4
4216	1
4217	5
4218	5
4219	1
4220	3
4221	1
4222	4
4223	1
4224	1
4225	4
4226	1
4227	5
4228	4
4229	3
4230	3
4231	4
4232	2
4233	2
4234	4
4235	4
4236	3
4237	3
4238	5
4239	4
4240	1
4241	3
4242	1
4243	2
4244	3
4245	2
4246	2
4247	1
4248	5
4249	2
4250	2
4251	1
4252	3
4253	2
4254	3
4255	3
4256	1
4257	3
4258	1
4259	4
4260	2
4261	1
4262	5
4263	5
4264	3
4265	5
4266	5
4267	4
4268	3
4269	5
4270	1
4271	4
4272	5
4273	2
4274	2
4275	3
4276	4
4277	3
4278	1
4279	2
4280	3
4281	5
4282	3
4283	1
4284	5
4285	5
4286	5
4287	3
4288	4
4289	1
4290	3
4291	1
4292	5
4293	4
4294	1
4295	5
4296	2
4297	5
4298	1
4299	3
4300	3
4301	2
4302	4
4303	1
4304	3
4305	2
4306	1
4307	2
4308	2
4309	1
4310	3
4311	2
4312	2
4313	5
4314	5
4315	4
4316	1
4317	1
4318	3
4319	4
4320	4
4321	4
4322	4
4323	2
4324	3
4325	2
4326	2
4327	3
4328	2
4329	5
4330	5
4331	5
4332	4
4333	2
4334	2
4335	2
4336	3
4337	4
4338	5
4339	1
4340	5
4341	3
4342	2
4343	3
4344	1
4345	5
4346	5
4347	2
4348	2
4349	4
4350	5
4351	2
4352	2
4353	3
4354	2
4355	5
4356	5
4357	4
4358	1
4359	3
4360	1
4361	5
4362	4
4363	3
4364	3
4365	4
4366	4
4367	2
4368	5
4369	4
4370	4
4371	2
4372	4
4373	2
4374	1
4375	2
4376	1
4377	3
4378	4
4379	5
4380	1
4381	1
4382	5
4383	2
4384	5
4385	5
4386	2
4387	1
4388	2
4389	2
4390	4
4391	4
4392	5
4393	1
4394	4
4395	3
4396	1
4397	1
4398	4
4399	4
4400	2
4401	4
4402	3
4403	3
4404	3
4405	3
4406	5
4407	1
4408	1
4409	4
4410	3
4411	1
4412	1
4413	5
4414	1
4415	2
4416	2
4417	4
4418	5
4419	1
4420	1
4421	5
4422	3
4423	3
4424	5
4425	2
4426	5
4427	5
4428	2
4429	3
4430	1
4431	4
4432	4
4433	1
4434	3
4435	5
4436	4
4437	1
4438	5
4439	3
4440	1
4441	2
4442	2
4443	2
4444	5
4445	5
4446	1
4447	5
4448	5
4449	3
4450	4
4451	3
4452	2
4453	3
4454	2
4455	5
4456	4
4457	5
4458	1
4459	1
4460	3
4461	3
4462	3
4463	3
4464	5
4465	2
4466	4
4467	1
4468	1
4469	3
4470	1
4471	2
4472	3
4473	5
4474	3
4475	4
4476	5
4477	5
4478	1
4479	5
4480	1
4481	5
4482	5
4483	5
4484	1
4485	5
4486	4
4487	3
4488	1
4489	4
4490	4
4491	2
4492	4
4493	5
4494	2
4495	4
4496	2
4497	4
4498	3
4499	2
4500	3
4501	2
4502	3
4503	2
4504	4
4505	3
4506	4
4507	1
4508	2
4509	2
4510	1
4511	1
4512	5
4513	1
4514	5
4515	1
4516	2
4517	3
4518	2
4519	4
4520	1
4521	5
4522	3
4523	4
4524	3
4525	1
4526	4
4527	5
4528	1
4529	5
4530	1
4531	4
4532	2
4533	5
4534	2
4535	5
4536	3
4537	3
4538	2
4539	1
4540	5
4541	4
4542	2
4543	1
4544	4
4545	4
4546	2
4547	3
4548	2
4549	3
4550	1
4551	2
4552	4
4553	3
4554	1
4555	3
4556	3
4557	3
4558	1
4559	1
4560	2
4561	1
4562	5
4563	4
4564	1
4565	2
4566	3
4567	4
4568	4
4569	5
4570	5
4571	1
4572	3
4573	3
4574	3
4575	1
4576	1
4577	3
4578	3
4579	1
4580	1
4581	2
4582	4
4583	2
4584	2
4585	1
4586	5
4587	5
4588	1
4589	4
4590	2
4591	1
4592	1
4593	3
4594	3
4595	3
4596	2
4597	4
4598	5
4599	3
4600	1
4601	3
4602	4
4603	4
4604	1
4605	4
4606	2
4607	1
4608	1
4609	4
4610	4
4611	3
4612	1
4613	3
4614	4
4615	2
4616	1
4617	5
4618	1
4619	4
4620	3
4621	1
4622	4
4623	1
4624	2
4625	5
4626	2
4627	3
4628	3
4629	2
4630	4
4631	5
4632	5
4633	4
4634	3
4635	1
4636	4
4637	3
4638	3
4639	4
4640	3
4641	5
4642	4
4643	3
4644	5
4645	4
4646	3
4647	4
4648	3
4649	4
4650	3
4651	3
4652	4
4653	2
4654	3
4655	5
4656	2
4657	1
4658	2
4659	1
4660	4
4661	5
4662	5
4663	2
4664	1
4665	3
4666	4
4667	5
4668	2
4669	3
4670	4
4671	5
4672	4
4673	1
4674	5
4675	3
4676	5
4677	5
4678	5
4679	2
4680	5
4681	4
4682	2
4683	3
4684	5
4685	3
4686	5
4687	5
4688	3
4689	4
4690	1
4691	5
4692	4
4693	1
4694	4
4695	2
4696	4
4697	3
4698	2
4699	2
4700	3
4701	1
4702	5
4703	5
4704	2
4705	5
4706	4
4707	1
4708	3
4709	1
4710	3
4711	5
4712	1
4713	2
4714	3
4715	2
4716	1
4717	1
4718	5
4719	3
4720	4
4721	3
4722	4
4723	3
4724	4
4725	3
4726	3
4727	4
4728	5
4729	4
4730	1
4731	2
4732	1
4733	4
4734	2
4735	3
4736	1
4737	5
4738	2
4739	4
4740	4
4741	5
4742	2
4743	4
4744	1
4745	2
4746	3
4747	4
4748	5
4749	2
4750	2
4751	2
4752	3
4753	5
4754	2
4755	5
4756	4
4757	5
4758	1
4759	1
4760	1
4761	3
4762	3
4763	4
4764	1
4765	3
4766	5
4767	3
4768	5
4769	5
4770	5
4771	4
4772	3
4773	2
4774	3
4775	4
4776	4
4777	5
4778	1
4779	1
4780	4
4781	2
4782	5
4783	5
4784	1
4785	1
4786	5
4787	3
4788	2
4789	5
4790	2
4791	1
4792	3
4793	1
4794	2
4795	4
4796	5
4797	1
4798	5
4799	5
4800	4
4801	2
4802	1
4803	5
4804	1
4805	5
4806	3
4807	1
4808	3
4809	5
4810	4
4811	1
4812	3
4813	2
4814	4
4815	1
4816	5
4817	5
4818	3
4819	1
4820	3
4821	2
4822	2
4823	2
4824	2
4825	3
4826	3
4827	4
4828	1
4829	4
4830	4
4831	2
4832	4
4833	3
4834	3
4835	3
4836	5
4837	1
4838	5
4839	2
4840	4
4841	3
4842	1
4843	1
4844	3
4845	3
4846	1
4847	2
4848	1
4849	3
4850	3
4851	1
4852	4
4853	2
4854	4
4855	3
4856	5
4857	4
4858	1
4859	4
4860	3
4861	4
4862	5
4863	5
4864	1
4865	3
4866	3
4867	1
4868	4
4869	2
4870	2
4871	1
4872	2
4873	4
4874	5
4875	2
4876	2
4877	2
4878	4
4879	1
4880	2
4881	5
4882	2
4883	2
4884	1
4885	5
4886	2
4887	1
4888	4
4889	2
4890	3
4891	1
4892	1
4893	3
4894	3
4895	3
4896	1
4897	1
4898	5
4899	5
4900	3
4901	5
4902	3
4903	4
4904	5
4905	1
4906	2
4907	3
4908	5
4909	2
4910	5
4911	4
4912	3
4913	2
4914	1
4915	3
4916	4
4917	4
4918	4
4919	1
4920	4
4921	3
4922	1
4923	1
4924	2
4925	4
4926	3
4927	4
4928	2
4929	1
4930	1
4931	4
4932	1
4933	1
4934	5
4935	4
4936	2
4937	4
4938	4
4939	1
4940	3
4941	1
4942	5
4943	1
4944	1
4945	3
4946	2
4947	2
4948	1
4949	3
4950	1
4951	5
4952	1
4953	2
4954	4
4955	5
4956	3
4957	1
4958	4
4959	4
4960	2
4961	2
4962	3
4963	4
4964	4
4965	5
4966	3
4967	5
4968	2
4969	5
4970	2
4971	1
4972	4
4973	3
4974	4
4975	5
4976	1
4977	3
4978	2
4979	2
4980	4
4981	3
4982	2
4983	4
4984	5
4985	2
4986	1
4987	5
4988	4
4989	2
4990	1
4991	4
4992	3
4993	5
4994	2
4995	1
4996	5
4997	5
4998	3
4999	2
5000	2
5001	5
5002	2
5003	3
5004	3
5005	4
5006	1
5007	5
5008	2
5009	4
5010	5
5011	3
5012	5
5013	1
5014	5
5015	5
5016	5
5017	1
5018	4
5019	4
5020	5
5021	2
5022	5
5023	4
5024	3
5025	3
5026	3
5027	4
5028	4
5029	2
5030	3
5031	5
5032	5
5033	5
5034	3
5035	1
5036	3
5037	1
5038	1
5039	4
5040	2
5041	2
5042	2
5043	2
5044	4
5045	5
5046	3
5047	2
5048	3
5049	2
5050	4
5051	2
5052	2
5053	5
5054	5
5055	3
5056	2
5057	5
5058	1
5059	1
5060	5
5061	3
5062	1
5063	2
5064	4
5065	4
5066	5
5067	3
5068	4
5069	2
5070	4
5071	5
5072	2
5073	5
5074	3
5075	1
5076	3
5077	3
5078	4
5079	5
5080	1
5081	5
5082	4
5083	3
5084	1
5085	1
5086	3
5087	3
5088	2
5089	3
5090	1
5091	1
5092	3
5093	1
5094	1
5095	5
5096	5
5097	1
5098	1
5099	2
5100	2
5101	5
5102	1
5103	1
5104	5
5105	2
5106	1
5107	4
5108	1
5109	2
5110	3
5111	3
5112	5
5113	5
5114	5
5115	5
5116	1
5117	5
5118	2
5119	5
5120	1
5121	2
5122	5
5123	2
5124	5
5125	5
5126	4
5127	4
5128	3
5129	4
5130	1
5131	1
5132	2
5133	2
5134	5
5135	4
5136	5
5137	4
5138	3
5139	5
5140	5
5141	2
5142	1
5143	3
5144	4
5145	3
5146	5
5147	5
5148	1
5149	2
5150	5
5151	3
5152	1
5153	3
5154	2
5155	5
5156	1
5157	4
5158	4
5159	2
5160	1
5161	1
5162	2
5163	3
5164	3
5165	4
5166	3
5167	1
5168	2
5169	1
5170	2
5171	4
5172	3
5173	5
5174	4
5175	1
5176	3
5177	4
5178	1
5179	4
5180	2
5181	2
5182	3
5183	2
5184	4
5185	5
5186	5
5187	2
5188	3
5189	5
5190	3
5191	5
5192	2
5193	5
5194	4
5195	2
5196	2
5197	4
5198	2
5199	5
5200	3
5201	3
5202	3
5203	2
5204	1
5205	5
5206	4
5207	3
5208	5
5209	3
5210	2
5211	3
5212	1
5213	4
5214	3
5215	4
5216	1
5217	4
5218	3
5219	3
5220	3
5221	5
5222	2
5223	5
5224	2
5225	2
5226	2
5227	3
5228	3
5229	5
5230	1
5231	3
5232	4
5233	4
5234	2
5235	1
5236	4
5237	2
5238	2
5239	2
5240	1
5241	2
5242	5
5243	1
5244	2
5245	4
5246	2
5247	4
5248	3
5249	4
5250	3
5251	5
5252	2
5253	1
5254	1
5255	1
5256	1
5257	1
5258	4
5259	1
5260	1
5261	4
5262	2
5263	3
5264	5
5265	5
5266	5
5267	1
5268	4
5269	3
5270	5
5271	2
5272	2
5273	5
5274	4
5275	1
5276	5
5277	5
5278	4
5279	4
5280	5
5281	2
5282	4
5283	3
5284	3
5285	2
5286	3
5287	4
5288	2
5289	4
5290	4
5291	5
5292	4
5293	4
5294	2
5295	3
5296	2
5297	3
5298	2
5299	1
5300	3
5301	4
5302	5
5303	3
5304	4
5305	2
5306	5
5307	5
5308	3
5309	5
5310	4
5311	1
5312	5
5313	4
5314	5
5315	5
5316	1
5317	2
5318	1
5319	1
5320	5
5321	2
5322	3
5323	4
5324	3
5325	2
5326	2
5327	3
5328	2
5329	5
5330	1
5331	3
5332	2
5333	5
5334	3
5335	4
5336	1
5337	5
5338	3
5339	4
5340	5
5341	1
5342	5
5343	5
5344	1
5345	5
5346	2
5347	2
5348	5
5349	5
5350	1
5351	2
5352	5
5353	1
5354	3
5355	1
5356	2
5357	2
5358	4
5359	4
5360	5
5361	2
5362	3
5363	4
5364	2
5365	4
5366	3
5367	4
5368	2
5369	1
5370	2
5371	4
5372	5
5373	3
5374	2
5375	1
5376	3
5377	2
5378	3
5379	1
5380	3
5381	2
5382	4
5383	3
5384	1
5385	4
5386	4
5387	5
5388	5
5389	5
5390	4
5391	1
5392	5
5393	1
5394	4
5395	2
5396	3
5397	5
5398	4
5399	3
5400	2
5401	1
5402	3
5403	5
5404	3
5405	5
5406	1
5407	1
5408	4
5409	2
5410	5
5411	5
5412	4
5413	5
5414	4
5415	2
5416	4
5417	2
5418	1
5419	4
5420	1
5421	4
5422	1
5423	4
5424	4
5425	5
5426	5
5427	3
5428	4
5429	3
5430	3
5431	3
5432	4
5433	4
5434	2
5435	1
5436	2
5437	1
5438	2
5439	1
5440	4
5441	4
5442	5
5443	2
5444	3
5445	1
5446	3
5447	4
5448	4
5449	3
5450	4
5451	4
5452	4
5453	2
5454	2
5455	1
5456	1
5457	3
5458	5
5459	5
5460	1
5461	2
5462	4
5463	5
5464	1
5465	3
5466	2
5467	2
5468	2
5469	3
5470	3
5471	2
5472	5
5473	4
5474	2
5475	4
5476	3
5477	3
5478	1
5479	4
5480	5
5481	5
5482	4
5483	2
5484	2
5485	3
5486	3
5487	2
5488	3
5489	4
5490	2
5491	3
5492	2
5493	1
5494	5
5495	5
5496	2
5497	4
5498	1
5499	5
5500	2
5501	1
5502	5
5503	4
5504	1
5505	4
5506	2
5507	4
5508	1
5509	3
5510	2
5511	3
5512	2
5513	1
5514	2
5515	1
5516	1
5517	5
5518	2
5519	2
5520	3
5521	4
5522	1
5523	2
5524	1
5525	4
5526	4
5527	4
5528	1
5529	3
5530	3
5531	3
5532	5
5533	2
5534	4
5535	5
5536	2
5537	3
5538	5
5539	4
5540	5
5541	2
5542	3
5543	3
5544	3
5545	5
5546	5
5547	4
5548	1
5549	4
5550	2
5551	5
5552	5
5553	4
5554	1
5555	4
5556	4
5557	3
5558	3
5559	3
5560	2
5561	3
5562	4
5563	2
5564	3
5565	3
5566	3
5567	4
5568	1
5569	5
5570	1
5571	3
5572	1
5573	4
5574	5
5575	1
5576	2
5577	3
5578	2
5579	1
5580	1
5581	1
5582	2
5583	3
5584	2
5585	5
5586	3
5587	4
5588	4
5589	1
5590	1
5591	3
5592	1
5593	5
5594	2
5595	2
5596	5
5597	3
5598	1
5599	2
5600	1
5601	3
5602	1
5603	4
5604	4
5605	4
5606	3
5607	2
5608	3
5609	1
5610	5
5611	5
5612	2
5613	3
5614	4
5615	3
5616	4
5617	2
5618	1
5619	5
5620	3
5621	5
5622	5
5623	4
5624	1
5625	2
5626	2
5627	5
5628	4
5629	5
5630	3
5631	5
5632	3
5633	5
5634	2
5635	2
5636	3
5637	2
5638	3
5639	1
5640	4
5641	5
5642	1
5643	2
5644	3
5645	1
5646	4
5647	1
5648	1
5649	4
5650	4
5651	3
5652	4
5653	1
5654	5
5655	5
5656	4
5657	4
5658	4
5659	2
5660	3
5661	3
5662	3
5663	1
5664	3
5665	4
5666	5
5667	2
5668	4
5669	2
5670	2
5671	3
5672	2
5673	3
5674	2
5675	2
5676	1
5677	5
5678	1
5679	1
5680	4
5681	4
5682	1
5683	3
5684	1
5685	2
5686	1
5687	2
5688	1
5689	3
5690	4
5691	5
5692	5
5693	2
5694	5
5695	1
5696	3
5697	5
5698	5
5699	5
5700	1
5701	1
5702	4
5703	1
5704	1
5705	4
5706	2
5707	4
5708	3
5709	5
5710	4
5711	3
5712	4
5713	2
5714	1
5715	5
5716	3
5717	4
5718	4
5719	2
5720	1
5721	2
5722	4
5723	4
5724	1
5725	2
5726	1
5727	1
5728	2
5729	2
5730	1
5731	2
5732	1
5733	4
5734	3
5735	4
5736	5
5737	1
5738	4
5739	4
5740	5
5741	2
5742	5
5743	2
5744	1
5745	3
5746	2
5747	2
5748	2
5749	5
5750	5
5751	1
5752	5
5753	4
5754	3
5755	2
5756	3
5757	5
5758	1
5759	4
5760	5
5761	1
5762	2
5763	2
5764	2
5765	4
5766	1
5767	1
5768	4
5769	3
5770	1
5771	4
5772	1
5773	5
5774	2
5775	1
5776	3
5777	2
5778	1
5779	3
5780	5
5781	2
5782	3
5783	5
5784	1
5785	2
5786	3
5787	4
5788	5
5789	2
5790	3
